SMILES,logKow_EPISuite
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1,7.6
[OH-].OCC[N+](CCO)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(O)=O,2.09
COC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,8.03
FC(F)Cl.FC(F)(F)C(F)(F)Cl,2.47
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)F,4.37
FC(F)(F)C(F)(F)C(F)(F)OC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C1(F)F,8.62
FC(F)(F)C(F)(F)C(F)(F)OC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C1(F)F,9.28
FC1(F)C(F)(F)C(F)(F)C(F)(COC(=O)C=C)C(F)(F)C1(F)F,4.17
FC(F)C(F)(F)OCC(F)(F)F,2.3
FC(F)(F)C(F)(F)CCI,3.95
FC(=O)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F,3.49
[H][N+]([H])([H])[H].[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C([O-])=O)C(F)(F)F,4.52
CC(=C)C(=O)OC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF,8.19
OCCN(CCO)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.31
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.92
[Na+].[O-]S(=O)(=O)C1=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=CC=C1,4.86
NCC(F)(F)C(F)(F)F,1.23
OCC(F)(F)C(F)(F)F,1.24
OC(O)C(F)(F)C(F)(F)F,1.01
FC(F)(F)C(F)(F)C(F)(F)Br,3.23
[O-][N+](=O)C1=CC2=C(C=C1)N=C(N2)C(F)(F)C(F)(F)F,2.98
FC(F)(F)C(F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,5.92
NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.91
NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.2
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,6.57
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.26
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(Cl)(=O)=O,8.15
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,5.41
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.76
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.58
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC=C,3.45
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC,3.01
FC(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,3.27
FC(=O)C(F)(F)C(F)(F)OC(F)(F)F,1.41
CCOC(=O)C(F)(F)C(F)(F)F,2.25
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.63
CC(=C)C(=O)OCC(F)(F)C(F)(F)F,3.15
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCOC(=O)N=NC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.24
OS(=O)(=O)C(F)(F)C(F)F,-0.13
CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.82
CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.16
CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.5
FCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)OC(=O)C=C,7.64
FC(F)(F)C(F)(F)C(F)(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,6.8
FC(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,7.51
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C,6.62
CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,7.17
NNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NN,5.52
OCCCCCCCCCSCCCC(F)(F)C(F)(F)F,6.24
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=C,6.13
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.21
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,6.47
C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(O)=O,3.63
[Na+].CN(CC([O-])=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.22
CN(CCO)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.67
[H]C([H])(C([H])([H])P(O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.6
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,3.59
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,4.92
CCCN(CCOCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.21
CC1CN1C(=O)NC1=CC(NC(=O)OC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)=CC=C1C,16.99
OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)Cl,8.83
OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)Cl,11.08
[Cl-].C[N+](C)(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.89
OC(COP(O)(O)=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.29
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)CC1CO1,4.44
FC(C(F)(F)F)C(F)(F)COC(=O)C=C,2.96
CC(C)(C)C1=C(F)C(F)=C(C(F)=C1F)C(C)(C)C,6.61
FC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,12.77
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCN1C(=O)OC(=O)C2=CC=CC=C12,10.21
FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,14.4
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1=CC=C(COC(=O)ON2C(=O)CCC2=O)C=C1,5.02
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1=CC=C(COC(=O)ON2C(=O)CCC2=O)C=C1,6.36
OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(O)=O,3.59
OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(O)=O,1.81
FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,4.03
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#C,5.1
FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,5.98
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,7.24
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,5.28
FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.77
FC1=C(F)C(F)(F)C(F)(F)C1(F)F,3.47
FC(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CS1,2.48
FC(F)(F)C(F)(F)C(F)(F)C(=O)NCC1=CC=CC=C1,3.7
OC(=O)C(C(F)(F)F)C(F)(F)F,1.83
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)F,3.34
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=NC(=NC(=N1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,19.64
CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C,8.33
[I-].C[N+](C)(C)CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.99
OC(=O)C1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,7.56
CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.49
FC(C(F)(F)F)C(F)(F)OCC=C,3.2
FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.35
[I-].C[N+](C)(C)CCCNS(=O)(=O)C1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,5.74
[I-].C[N+](C)(C)CCCNC(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,7.12
FC(OC1=CC=C(C=C1)S(Cl)(=O)=O)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.62
[Na+].[O-]S(=O)(=O)C1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,2.51
FC(OC1=CC=C(C=C1)S(Cl)(=O)=O)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.63
[Na+].[O-]S(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,5.53
[Na+].[O-]S(=O)(=O)C(CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,7.25
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,4.6
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)NCCOC(=O)C=C,6.65
NCC1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,8
FC(F)=C(F)OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F,3.54
FC(F)(F)C(F)(OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F)C(=O)C(F)(OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F)C(F)(F)F,10.1
FC(F)(F)C(F)(OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F)C(F)(OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F)C(F)(F)F,10.26
[Na+].[O-]S(=O)(=O)OC(COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.28
CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,6.2
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,3.91
FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,7.51
OP(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14.99
OC(COP(O)(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,12.12
[Na+].[O-]S(=O)(=O)C(CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,9.93
OP(O)(=O)CC1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,6.15
COC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,4.17
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(Cl)=O,5.42
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(Cl)=O,2.74
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCl,6.13
FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,7.33
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)OC(F)(F)C1(F)F,6.5
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,4.58
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,6.8
FC(F)(F)C(F)(F)S(Cl)(=O)=O,4.13
OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)C=C1,5.8
OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,11.31
CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,5.83
FC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.17
FC(F)(I)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,6.41
FC(F)(F)C(F)(Cl)C(F)(F)Cl,3.75
FC(F)(Cl)C(F)(F)C(F)(F)Cl,3.45
NC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.53
CCOC(=O)CC(=O)C(F)(F)C(F)(F)F,1.18
FC(F)(F)C(F)(F)C(F)(F)C(Cl)(C(F)(F)F)C(F)(F)F,5.33
FC(F)C(F)(F)C(F)(F)OC(F)(F)F,3.03
FC(F)(F)C(F)(I)C(F)(F)F,3.94
CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.48
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,2.87
FC(F)(C=C)C(F)(F)C(F)(F)C(F)(F)C=C,5.3
FC(F)(C(Cl)=O)C(F)(F)C(F)(F)C(Cl)=O,0.33
FC(F)(COC(=O)C=C)C(F)(F)C(F)(F)COC(=O)C=C,3.72
OCCCC(F)(F)C(F)(F)C(F)(F)F,2.89
FC(F)C(F)(F)CI,2.86
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,5.6
COC(=O)C(F)(C(F)(F)F)C(F)(F)F,2.02
FC(F)(F)C(F)(F)C(F)(F)C(F)(I)C(F)(F)F,5.57
[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,9.49
[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,8.82
[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,8.15
[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,7.48
[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,6.81
FC(F)(F)C(F)(F)C(=O)C(F)(F)C(F)(F)F,2.53
FC(F)=C(F)C(F)=C(F)F,2.09
C1CCOC1.OC(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,3.56
FC(F)=CC(F)(F)F,2.07
OC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,3.89
FC1=C(F)C(F)(F)C1(F)F,3.04
FC1(F)OS(=O)(=O)C1(F)F,2.21
FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C#N)C(F)(F)F,3.66
FC1(F)C(=O)OC(=O)C1(F)F,1.76
FC(F)=C(F)OC(F)(F)OC(F)(F)F,2.73
FC(F)(F)C(F)(F)C(=O)N1C=CN=C1,1.12
CCOP(CC)OCC.FC(F)(F)C(F)(F)C(F)(F)I,1.44
CC1CN1C(=O)NC1=C(C)C=CC(NC(=O)OC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)=C1,19.67
CC1CN1C(=O)NC1=CC(NC(=O)OC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)=CC=C1C,14.32
FC(=C(F)C(F)(F)C(F)(F)F)C(F)(F)F,4
FC(F)(F)C(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,2.79
FC(F)(F)C1(F)OC(F)(F)C(F)(OC1=O)C(F)(F)F,1.64
FC(F)(OCC=C)C(F)(F)S(F)(=O)=O,4.51
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,9.92
[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,5.24
FC(F)C(F)(F)COC(=O)C=C,1.99
CN(C(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)F,4.37
FC(F)(F)C(F)(CC1CO1)C(F)(F)F,2.51
[Na+].CCN(CCCS([O-])(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.74
FC(F)(F)C(F)(F)C(F)(F)I,3.64
CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.49
OC(=O)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,8.83
